cve_edo,Municipio,PD1,PD2,PD3,Total
30,SAYULA DE ALEMAN,2,1,8,11
30,SOCHIAPA,7,0,0,7
30,SOCONUSCO,0,0,1,1
30,SOLEDAD DE DOBLADO,1,3,0,4
30,SOTEAPAN,1,0,0,1
30,TAMALIN,0,0,1,1
30,TAMIAHUA,5,0,0,5
30,TAMPICO ALTO,0,2,4,6
30,TANTIMA,0,0,1,1
30,TANTOYUCA,0,1,21,22
30,CASTILLO DE TEAYO,5,0,0,5
30,TECOLUTLA,2,1,1,4
30,ALAMO TEMAPACHE,4,0,3,7
30,TEMPOAL,2,0,6,8
30,TEOCELO,0,0,7,7
30,TEPETLAN,2,0,0,2
30,TEPETZINTLA,0,0,1,1
30,JOSE AZUETA,0,1,1,2
30,TEXISTEPEC,1,2,1,4
30,TEZONAPA,173,171,90,434
30,TIERRA BLANCA,33,33,27,93
30,TIHUATLAN,2,1,0,3
30,TLACOJALPAN,0,0,1,1
30,TLACOTALPAN,0,1,0,1
30,TRES VALLES,17,18,21,56
30,TLACOTEPEC DE MEJIA,1,0,0,1
30,TLALIXCOYAN,4,16,5,25
30,TLAPACOYAN,6,0,7,13
30,TUXPAN,3,0,0,3
30,URSULO GALVAN,206,32,9,247
30,VEGA DE ALATORRE,0,11,4,15
30,VERACRUZ,2,3,4,9
30,LAS VIGAS DE RAMIREZ,0,4,0,4
30,VILLA ALDAMA,0,1,0,1
30,UXPANAPA,0,0,1,1
30,ZENTLA,4,3,0,7
30,ZONGOLICA,0,0,3,3
30,EL HIGO,4,8,5,17
30,CARLOS A. CARRILLO,7,5,4,16
30,SAN RAFAEL,5,7,3,15
31,ABALA,4,0,0,4
31,ACANCEH,1,0,0,1
31,CACALCHEN,2,0,0,2
31,CHAPAB,0,3,0,3
31,CHICXULUB PUEBLO,0,0,2,2
31,DZILAM DE BRAVO,0,0,1,1
31,HOCTUN,0,1,1,2
31,HUNUCMA,1,1,0,2
31,IZAMAL,10,11,0,21
31,KANASIN,0,1,16,17
31,MERIDA,5,44,86,135
31,MOTUL,5,0,0,5
31,MUNA,0,0,4,4
31,MUXUPIP,1,0,0,1
31,OXKUTZCAB,0,0,3,3
31,PROGRESO,11,23,42,76
31,SEYE,0,0,1,1
31,SUDZAL,1,0,0,1
31,TAHMEK,1,0,0,1
31,TEKANTO,2,0,0,2
31,TEKAX,17,3,0,20
31,TECOH,1,0,0,1
31,TEMOZON,0,1,0,1
31,TEPAKAN,1,0,0,1
31,TEYA,0,0,12,12
31,TICUL,211,21,0,232
31,TIXKOKOB,1,0,0,1
31,TIXPEHUAL,0,1,0,1
31,TIZIMIN,110,7,17,134
31,TZUCACAB,0,2,0,2
31,UMAN,123,0,0,123
31,VALLADOLID,129,4,8,141
32,APOZOL,4,0,1,5
32,ATOLINGA,0,0,9,9
32,BENITO JUAREZ,7,4,2,13
32,CALERA,0,9,23,32
32,CAÑITAS DE FELIPE PESCADOR,2,2,1,5
32,CONCEPCION DEL ORO,1,0,3,4
32,CUAUHTEMOC,0,0,3,3
32,FRESNILLO,44,24,60,128
32,TRINIDAD GARCIA DE LA CADENA,1,1,0,2
32,GENERAL ENRIQUE ESTRADA,0,3,2,5
32,GENERAL FRANCISCO R. MURGUIA,2,1,5,8
32,GENERAL PANFILO NATERA,1,1,14,16
32,GUADALUPE,3,2,8,13
32,HUANUSCO,1,0,0,1
32,JALPA,8,3,3,14
32,JEREZ,10,0,0,10
32,JUAN ALDAMA,2,3,8,13
32,JUCHIPILA,0,1,0,1
32,LORETO,3,4,18,25
32,LUIS MOYA,13,32,23,68
32,MAZAPIL,0,1,0,1
32,MIGUEL AUZA,15,26,20,61
32,MOMAX,0,1,1,2
32,MONTE ESCOBEDO,12,0,4,16
32,MORELOS,3,4,3,10
32,NORIA DE ANGELES,6,0,1,7
32,OJOCALIENTE,5,6,6,17
32,PANUCO,7,2,15,24
32,PINOS,10,3,4,17
32,RIO GRANDE,30,9,42,81
32,SAIN ALTO,3,1,2,6
32,SOMBRERETE,9,44,40,93
32,TABASCO,0,0,3,3
32,TEPECHITLAN,2,5,8,15
32,TEUL DE GONZALEZ ORTEGA,0,1,0,1
32,TLALTENANGO DE SANCHEZ ROMAN,5,27,30,62
32,VALPARAISO,0,2,1,3
32,VETAGRANDE,0,1,0,1
32,VILLA DE COS,13,9,41,63
32,VILLA GARCIA,1,0,0,1
32,VILLA HIDALGO,11,0,3,14
32,VILLANUEVA,1,0,17,18
32,TRANCOSO,0,1,0,1
32,ZACATECAS,0,3,2,5
