NOMENT,NOMMUN,CLAVE_LOC,NOMLOC,FAMILIA,RAMA1,LENG1,VARIAN1,RAMA2,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO,ESTAMU,FECHA_SOL,SUPERFICIE,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,HECTAREAS
NAYARIT,DEL NAYAR,180090251,TIERRAS BLANCAS,Yuto-nahua,Cora-huichol,cora,"cora meseño, cora tereseño",,228887,,,,EXPLOR.,7013,59,EL DORADO,ACAPONETA,NAY.,04/28/2006,23000,"NAYARIT GOLD DE MEXICO, S.A. DE C.V.",Ag,Au,TSP,,,,,,,02/16/2007,02/15/2057,,,VIGENTE,,,22769.7653456
NAYARIT,ACAPONETA,180010094,SAN MIGUEL,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,Cora-huichol,228826,,,,EXPLOR.,7002,59,GROSS FRACC. I,ACAPONETA,NAY.,02/23/2006,67150,"NAYARIT GOLD DE MEXICO, S.A. DE C.V.",Au,Ag,TSP,,,,,,,02/07/2007,02/06/2057,,,VIGENTE,,,71549.1871264
NAYARIT,DEL NAYAR,180090836,"AGUACATE, EL (LOS AGUACATES)",Yuto-nahua,Cora-huichol,cora,cora tereseño,,228887,,,,EXPLOR.,7013,59,EL DORADO,ACAPONETA,NAY.,04/28/2006,23000,"NAYARIT GOLD DE MEXICO, S.A. DE C.V.",Ag,Au,TSP,,,,,,,02/16/2007,02/15/2057,,,VIGENTE,,,22769.7653456
NAYARIT,ACAPONETA,180010286,"LUNAS, LAS",Yuto-nahua,Cora-huichol,cora,cora tereseño,,228887,,,,EXPLOR.,7013,59,EL DORADO,ACAPONETA,NAY.,04/28/2006,23000,"NAYARIT GOLD DE MEXICO, S.A. DE C.V.",Ag,Au,TSP,,,,,,,02/16/2007,02/15/2057,,,VIGENTE,,,22769.7653456
NAYARIT,ACAPONETA,180010007,AMADO NERVO,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,230079,,,,EXPLOR.,6984,59,EL TULE FRACC. I,TECUALA,NAY.,01/06/2006,9176,"COMPAÑIA MINERA PANGEA, S.A. DE C.V.",TSP,Au,Ag,Cu,Pb,Zn,,,,07/18/2007,07/17/2057,,,VIGENTE,,,12732.810545
NAYARIT,ACAPONETA,180010007,AMADO NERVO,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,209687,,,,EXPLOR.,6429,59,AMADO,ACAPONETA,NAY.,09/28/1998,100,JOSE NATIVIDAD GOMEZ BERNAL,,,,,,,,,,08/03/1999,08/02/2005,,,VIGENTE,,,98.9531484967
NAYARIT,ACAPONETA,180010086,SAN BLASITO,Yuto-nahua,Cora-huichol,cora,cora tereseño,,228887,,,,EXPLOR.,7013,59,EL DORADO,ACAPONETA,NAY.,04/28/2006,23000,"NAYARIT GOLD DE MEXICO, S.A. DE C.V.",Ag,Au,TSP,,,,,,,02/16/2007,02/15/2057,,,VIGENTE,,,22769.7653456
NAYARIT,ACAPONETA,180010083,"RESBALON, EL",Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano alto de occidente,Pima,221592,,,,EXPLOR.,6758,59,EL MAGNIFICO,ACAPONETA,NAY.,07/16/2003,7596,"MINERA PORTREE DE ZACATECAS, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,03/02/2004,03/01/2010,,,VIGENTE,,,9894.95485426
NAYARIT,ACAPONETA,180010268,RANCHO LOS LOPEZ,Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano alto de occidente,,221592,,,,EXPLOR.,6758,59,EL MAGNIFICO,ACAPONETA,NAY.,07/16/2003,7596,"MINERA PORTREE DE ZACATECAS, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,03/02/2004,03/01/2010,,,VIGENTE,,,9894.95485426
NAYARIT,ACAPONETA,180010058,MESA DE PEDRO Y PABLO,Yuto-nahua,Cora-huichol,cora,cora tereseño,,228826,,,,EXPLOR.,7002,59,GROSS FRACC. I,ACAPONETA,NAY.,02/23/2006,67150,"NAYARIT GOLD DE MEXICO, S.A. DE C.V.",Au,Ag,TSP,,,,,,,02/07/2007,02/06/2057,,,VIGENTE,,,71549.1871264
DURANGO,MEZQUITAL,100140870,"DURAZNITO, EL",Yuto-nahua,Cora-huichol,huichol,huichol del norte,,238264,,,,EXPLOR.,37283,25,EL CAJON,MEZQUITAL,DGO.,02/14/2011,600,JESUS ALFONSO GRANADOS DUARTE Y SOCIOS,POT,TSP,,,,,,,,08/23/2011,08/22/2061,,,VIGENTE,,,593.697722875
DURANGO,MEZQUITAL,100141098,"MEZQUITE, EL",Yuto-nahua,Cora-huichol,huichol,huichol del norte,,238264,,,,EXPLOR.,37283,25,EL CAJON,MEZQUITAL,DGO.,02/14/2011,600,JESUS ALFONSO GRANADOS DUARTE Y SOCIOS,POT,TSP,,,,,,,,08/23/2011,08/22/2061,,,VIGENTE,,,593.697722875
DURANGO,MEZQUITAL,100140136,BANCOS DE CALITIQUE,Yuto-nahua,Cora-huichol,huichol,huichol del norte,Nahua-pochuteco,238264,,,,EXPLOR.,37283,25,EL CAJON,MEZQUITAL,DGO.,02/14/2011,600,JESUS ALFONSO GRANADOS DUARTE Y SOCIOS,POT,TSP,,,,,,,,08/23/2011,08/22/2061,,,VIGENTE,,,593.697722875
NAYARIT,ACAPONETA,180010068,"ORO, EL",Yuto-nahua,Cora-huichol,cora,cora tereseño,,221592,,,,EXPLOR.,6758,59,EL MAGNIFICO,ACAPONETA,NAY.,07/16/2003,7596,"MINERA PORTREE DE ZACATECAS, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,03/02/2004,03/01/2010,,,VIGENTE,,,9894.95485426
DURANGO,MEZQUITAL,100141163,"PINITO, EL",Yuto-nahua,Cora-huichol,huichol,huichol del norte,,238264,,,,EXPLOR.,37283,25,EL CAJON,MEZQUITAL,DGO.,02/14/2011,600,JESUS ALFONSO GRANADOS DUARTE Y SOCIOS,POT,TSP,,,,,,,,08/23/2011,08/22/2061,,,VIGENTE,,,593.697722875
NAYARIT,ACAPONETA,180010205,AGUA TENDIDA,Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano alto de occidente,,221592,,,,EXPLOR.,6758,59,EL MAGNIFICO,ACAPONETA,NAY.,07/16/2003,7596,"MINERA PORTREE DE ZACATECAS, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,03/02/2004,03/01/2010,,,VIGENTE,,,9894.95485426
NAYARIT,ACAPONETA,180010021,"CENTENARIO, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,227727,,,210685,EXPLOT.,3/1/776,45,LA MARGARITA,ACAPONETA,NAY.,11/17/2005,2100,JESUS ARTURO HERNANDEZ RAMOS,Au,Ag,Pb,TSP,,,,,,08/10/2006,08/09/2056,,,VIGENTE,,,2506.22400774
NAYARIT,ACAPONETA,180010088,"NARANJO, EL",Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano alto de occidente,Pima,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,ACAPONETA,180010127,"CALABAZAS, LAS",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
DURANGO,MEZQUITAL,100140398,"LIMON, EL",Yuto-nahua,Cora-huichol,huichol,huichol del norte,Pima,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
DURANGO,MEZQUITAL,100140399,"POTREROS, EL",Yuto-nahua,Cora-huichol,huichol,huichol del norte,,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
NAYARIT,HUAJICORI,180050199,"HUIZACHE, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
DURANGO,MEZQUITAL,100140401,"CATORCE, EL",Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
NAYARIT,HUAJICORI,180050212,"GUASIMAS, LAS (LOMA LARGA)",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
DURANGO,MEZQUITAL,100140115,SAN BERNABE,Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,Pima,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
DURANGO,MEZQUITAL,100140103,"TINAJA, LA",Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
NAYARIT,HUAJICORI,180050001,HUAJICORI,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050397,"REVENTON, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
DURANGO,MEZQUITAL,100140100,AGUA FRIA,Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
DURANGO,MEZQUITAL,100140413,METATITA,Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,Pima,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
NAYARIT,HUAJICORI,180050054,"HUIZACHE, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,236801,,,,EXPLOR.,13314,95,EL SALTO SUR,HUAJICORI,NAY.,02/25/2010,14990,"ORO GOLD DE MEXICO, S.A. DE C.V.",TSP,,,,,,,,,08/31/2010,08/30/2060,,,VIGENTE,,,18516.8581053
DURANGO,MEZQUITAL,100140874,COMBUSTITA,Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
DURANGO,MEZQUITAL,100140875,"GAVILANES, LOS",Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
DURANGO,MEZQUITAL,100140903,TORTILLAS,Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,Pima,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
DURANGO,MEZQUITAL,100140416,AGUA CALIENTE,Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
NAYARIT,HUAJICORI,180050273,"SAUCITO, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050134,"TAISTE, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050029,"COLORADO, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050029,"COLORADO, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,225471,,,,EXPLOR.,6774,59,STA. TERESA,HUAJICORI,NAY.,02/13/2004,360.8,"GRUPO SANVIC, S.A. DE C.V.",POT,TSP,,,,,,,,09/09/2005,09/08/2011,,,VIGENTE,,,356.940848721
DURANGO,MEZQUITAL,100140408,HUAZAMOTITA,Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,Pima,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
DURANGO,MEZQUITAL,100140148,"CARRIZAL, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur central,,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
NAYARIT,HUAJICORI,180050152,ZONTECO,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050237,AGUA CALIENTE,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
DURANGO,MEZQUITAL,100140033,SAN PEDRO  XICORAS,Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,Pima,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
NAYARIT,HUAJICORI,180050257,"NARANJITO, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,236801,,,,EXPLOR.,13314,95,EL SALTO SUR,HUAJICORI,NAY.,02/25/2010,14990,"ORO GOLD DE MEXICO, S.A. DE C.V.",TSP,,,,,,,,,08/31/2010,08/30/2060,,,VIGENTE,,,18516.8581053
DURANGO,MEZQUITAL,100140410,"TORO, EL",Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,Pima,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
NAYARIT,HUAJICORI,180050258,OTATE GORDO,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,236801,,,,EXPLOR.,13314,95,EL SALTO SUR,HUAJICORI,NAY.,02/25/2010,14990,"ORO GOLD DE MEXICO, S.A. DE C.V.",TSP,,,,,,,,,08/31/2010,08/30/2060,,,VIGENTE,,,18516.8581053
DURANGO,MEZQUITAL,100141170,"RINCON, EL",Yuto-nahua,Nahua-pochuteco,nahuatl,mexicano del noroeste,Pima,230159,,,229002,R-EXPLOR,2/2/44,25,HUAZAMOTA,MEZQUITAL,DGO.,06/27/2007,9684,ADAN ESCOBAR MANCILLA,POT,,,,,,,,,07/24/2007,02/26/2057,,,VIGENTE,,,9630.76634003
NAYARIT,HUAJICORI,180050253,MONTE REDONDO,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050412,RANCHO VIEJO,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,236801,,,,EXPLOR.,13314,95,EL SALTO SUR,HUAJICORI,NAY.,02/25/2010,14990,"ORO GOLD DE MEXICO, S.A. DE C.V.",TSP,,,,,,,,,08/31/2010,08/30/2060,,,VIGENTE,,,18516.8581053
NAYARIT,HUAJICORI,180050108,QUIVIQUINTA,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050139,VISCUAXTLA,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050003,AGUA CALIENTE,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050367,"NANCHI, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050360,LUIS SALAS (EL TORO),Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050105,"QUEBRADA, LA",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050262,"PATILLAS, LAS",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050327,"PILA, LA",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050075,"MANGA, LA",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
SINALOA,ESCUINAPA,250090099,"CIENEGA, LA",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,236801,,,,EXPLOR.,13314,95,EL SALTO SUR,HUAJICORI,NAY.,02/25/2010,14990,"ORO GOLD DE MEXICO, S.A. DE C.V.",TSP,,,,,,,,,08/31/2010,08/30/2060,,,VIGENTE,,,18516.8581053
NAYARIT,HUAJICORI,180050047,"GUAMUCHILAR, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050242,CORRAL DE PIEDRA (EL LIMONCITO),Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050242,CORRAL DE PIEDRA (EL LIMONCITO),Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,220698,,,,EXPLOR.,6743,59,EL ORO,HUAJICORI,NAY.,02/14/2003,545,"EXPLORACION MAC-ORE, S.A. DE C.V.",Au,Ag,,,,,,,,09/30/2003,09/29/2009,,,VIGENTE,,,549.061935651
NAYARIT,HUAJICORI,180050002,ACATITA,Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050038,MINERAL DE CUCHARAS (CUCHARAS),Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050038,MINERAL DE CUCHARAS (CUCHARAS),Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,239761,,,,EXPLOR.,6885,59,LA MILLONARIA,HUAJICORI,NAY.,07/18/2005,208.9,"EXPLORACION MAC-ORE, S.A. DE C.V.",Au,Ag,TSP,,,,,,,02/28/2012,02/27/2062,,,VIGENTE,,,206.672379013
NAYARIT,HUAJICORI,180050073,"MAJADA, LA (LA PALMA)",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
NAYARIT,HUAJICORI,180050073,"MAJADA, LA (LA PALMA)",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,226145,,,,EXPLOR.,6868,59,MAC-MILLAN,HUAJICORI,NAY.,01/27/2005,700,"EXPLORACION MAC-ORE, S.A. DE C.V.",POT,TSP,,,,,,,,11/18/2005,11/17/2011,,,VIGENTE,,,692.50999939
NAYARIT,HUAJICORI,180050119,"SAUCITO, EL",Yuto-nahua,Pima,tepehuano del sur,tepehuano del sur alto,,229434,,,,EXPLOR.,6994,59,TIGRA NEGRA FRACC. I,HUAJICORI,NAY.,02/01/2006,63600,"MINERA CAMARGO, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,TSP,,,,04/19/2007,04/18/2057,,,VIGENTE,,,68987.6985612
